SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE,PARK_DIST,HOSPITAL_D,RAIL_DIST,ESCHOOL,HSCHOOL,BUS_COUNTS,FnB_COUNTS
MLS Listing,,Condo/Co-op,10668 Eastborne Ave #304,Los Angeles,CA,90024,1175000,2.00000000000,2.00000000000,Westwood - Century City,1673.00000000000,14636.00000000000,1983.00000000000,73,702.00000000000,737.0,Active,https://www.redfin.com/CA/Los-Angeles/10668-Eastborne-Ave-90024/unit-304/home/6805908,TheMLS,23-337973,N,Y,34.05326230000,-118.43169100000,2263,2321.155703070500000,2347,LOS ANGELES USD,LOS ANGELES USD,11.000000000000000,36.000000000000000
MLS Listing,,Single Family Residential,,North Hollywood,CA,91606,1190000,3.00000000000,4.00000000000,North Hollywood,1791.00000000000,1411.00000000000,2021.00000000000,25,664.00000000000,133.0,Active,https://www.redfin.com/CA/North-Hollywood/Undisclosed-address-91606/home/179089930,TheMLS,24-350949,N,Y,34.18650010000,-118.37784380000,1211,6815.564163819110000,2424,LOS ANGELES USD,LOS ANGELES USD,17.000000000000000,1.000000000000000
MLS Listing,,Condo/Co-op,201 Ocean Ave Unit 403B,Santa Monica,CA,90402,950000,1.00000000000,1.00000000000,C14 - Santa Monica,906.00000000000,57750.00000000000,1971.00000000000,101,1049.00000000000,1997.0,Active,https://www.redfin.com/CA/Santa-Monica/201-Ocean-Ave-90402/unit-403B/home/17243931,CRMLS,OC23205535,N,Y,34.02629530000,-118.51430150000,3059,3073.815050745610000,3038,LOS ANGELES USD,LOS ANGELES USD,0.000000000000000,2.000000000000000
MLS Listing,,Single Family Residential,10326 Mary Bell Ave,Sunland,CA,91040,1100000,4.00000000000,2.00000000000,659 - Sunland/Tujunga,2182.00000000000,29351.00000000000,1962.00000000000,509,504.00000000000,,Active,https://www.redfin.com/CA/Sunland/10326-Mary-Bell-Ave-91040/home/5493113,CRMLS,SR22208666,N,Y,34.25746420000,-118.34781610000,3607,5869.312738394760000,12402,LOS ANGELES USD,LOS ANGELES USD,4.000000000000000,0.000000000000000
MLS Listing,,Single Family Residential,4120 Carrizal Rd,Woodland Hills,CA,91364,1250000,4.00000000000,4.00000000000,WHLL - Woodland Hills,2537.00000000000,5682.00000000000,2004.00000000000,47,493.00000000000,,Active,https://www.redfin.com/CA/Woodland-Hills/4120-Carrizal-Rd-91364/home/8117356,CRMLS,SR24000201,N,Y,34.14453110000,-118.59662940000,1288,3564.354171110730000,20823,LOS ANGELES USD,LOS ANGELES USD,0.000000000000000,0.000000000000000
MLS Listing,,Single Family Residential,2918 Virginia Rd,Los Angeles,CA,90016,1100000,3.00000000000,2.00000000000,C16 - Mid Los Angeles,1164.00000000000,5284.00000000000,1925.00000000000,74,945.00000000000,,Active,https://www.redfin.com/CA/Los-Angeles/2918-Virginia-Rd-90016/home/6892412,CRMLS,PW23222355,N,Y,34.02882310000,-118.33923190000,2341,3454.177728868070000,963,LOS ANGELES USD,LOS ANGELES USD,22.000000000000000,8.000000000000000
MLS Listing,,Multi-Family (2-4 Unit),2701 S Cloverdale Ave,Los Angeles,CA,90016,1195000,4.00000000000,3.00000000000,Mid Los Angeles,2016.00000000000,4801.00000000000,1929.00000000000,74,593.00000000000,,Active,https://www.redfin.com/CA/Los-Angeles/2701-S-Cloverdale-Ave-90016/home/6887453,TheMLS,23-337874,N,Y,34.03025260000,-118.35849440000,1048,2118.752860833190000,820,LOS ANGELES USD,LOS ANGELES USD,26.000000000000000,11.000000000000000
MLS Listing,,Multi-Family (2-4 Unit),931 Fraser Ave,Los Angeles,CA,90022,1060000,7.00000000000,6.00000000000,BOYH - Boyle Heights,2822.00000000000,4933.00000000000,2023.00000000000,74,376.00000000000,,Active,https://www.redfin.com/CA/Los-Angeles/931-Fraser-Ave-90022/home/6964767,CRMLS,DW23222035,N,Y,34.02059600000,-118.16219800000,6425,935.922245223635000,1718,LOS ANGELES USD,LOS ANGELES USD,40.000000000000000,0.000000000000000
MLS Listing,,Multi-Family (2-4 Unit),15816 Septo St,North Hills,CA,91343,1199000,4.00000000000,3.00000000000,NOH - North Hills,1799.00000000000,7091.00000000000,1956.00000000000,74,666.00000000000,,Active,https://www.redfin.com/CA/North-Hills/15816-Septo-St-91343/home/188834130,CRMLS,CV23221260,N,Y,34.25082180000,-118.47690980000,2705,3389.063923006370000,15714,LOS ANGELES USD,LOS ANGELES USD,10.000000000000000,1.000000000000000
MLS Listing,,Single Family Residential,3860 Hepburn Ave,Los Angeles,CA,90008,1126000,3.00000000000,2.00000000000,Park Hills Heights,1850.00000000000,6001.00000000000,1939.00000000000,74,609.00000000000,,Active,https://www.redfin.com/CA/Los-Angeles/3860-Hepburn-Ave-90008/home/6881590,TheMLS,23-337507,N,Y,34.01574070000,-118.32485150000,2087,3165.886716028390000,1407,LOS ANGELES USD,LOS ANGELES USD,20.000000000000000,1.000000000000000
MLS Listing,,Single Family Residential,3874 Arlington Ave,Los Angeles,CA,90008,1199000,4.00000000000,3.00000000000,Park Hills Heights,1730.00000000000,8085.00000000000,1922.00000000000,75,693.00000000000,,Active,https://www.redfin.com/CA/Los-Angeles/3874-Arlington-Ave-90008/home/6882281,TheMLS,23-337329,N,Y,34.01558040000,-118.31799140000,2224,2840.395077806820000,1076,LOS ANGELES USD,LOS ANGELES USD,16.000000000000000,1.000000000000000
MLS Listing,,Single Family Residential,8144 Ranchito Ave,Panorama City,CA,91402,1199000,4.00000000000,4.00000000000,PC - Panorama City,2509.00000000000,6009.00000000000,1950.00000000000,77,478.00000000000,,Active,https://www.redfin.com/CA/Panorama-City/8144-Ranchito-Ave-91402/home/4384923,CRMLS,SR23084884,N,Y,34.21914670000,-118.43600430000,2135,672.795879564116000,9480,LOS ANGELES USD,LOS ANGELES USD,22.000000000000000,0.000000000000000
MLS Listing,,Single Family Residential,4347 Canoga Dr,Woodland Hills,CA,91364,1150000,4.00000000000,2.00000000000,WHLL - Woodland Hills,2327.00000000000,9216.00000000000,1962.00000000000,78,494.00000000000,,Active,https://www.redfin.com/CA/Woodland-Hills/4347-Canoga-Dr-91364/home/4307242,CRMLS,SR23219616,N,Y,34.14737440000,-118.59959210000,795,3284.631774866180000,21328,LOS ANGELES USD,LOS ANGELES USD,2.000000000000000,0.000000000000000
MLS Listing,,Multi-Family (2-4 Unit),812 N Beaudry Ave,Los Angeles,CA,90012,1197000,4.00000000000,3.00000000000,671 - Silver Lake,2799.00000000000,7002.00000000000,1940.00000000000,79,428.00000000000,,Active,https://www.redfin.com/CA/Los-Angeles/812-N-Beaudry-Ave-90012/home/7054480,CRMLS,SR23219631,N,Y,34.06630730000,-118.24726050000,774,910.765483445552000,1313,LOS ANGELES USD,LOS ANGELES USD,26.000000000000000,8.000000000000000
MLS Listing,,Single Family Residential,6740 Amigo Ave,Reseda,CA,91335,1190000,3.00000000000,3.00000000000,RES - Reseda,1593.00000000000,16851.00000000000,1954.00000000000,79,747.00000000000,,Active,https://www.redfin.com/CA/Reseda/6740-Amigo-Ave-91335/home/3853414,CRMLS,SR23219301,N,Y,34.19305600000,-118.53823450000,5337,3146.317720286920000,18271,LOS ANGELES USD,LOS ANGELES USD,20.000000000000000,11.000000000000000
MLS Listing,,Single Family Residential,3844 Ridgemoor Dr,Studio City,CA,91604,1199000,3.00000000000,2.00000000000,Studio City,1246.00000000000,12138.00000000000,1952.00000000000,80,962.00000000000,,Active,https://www.redfin.com/CA/Studio-City/3844-Ridgemoor-Dr-91604/home/5252504,TheMLS,23-328865,N,Y,34.13756540000,-118.38000090000,2007,6333.085449379170000,1953,LOS ANGELES USD,LOS ANGELES USD,14.000000000000000,7.000000000000000
MLS Listing,,Single Family Residential,3454 Sabina St,Los Angeles,CA,90023,1190000,3.00000000000,1.50000000000,BOYH - Boyle Heights,4104.00000000000,8995.00000000000,1911.00000000000,81,290.00000000000,,Active,https://www.redfin.com/CA/Los-Angeles/3454-Sabina-St-90023/home/6943240,CRMLS,SB23217630,N,Y,34.02892650000,-118.19804610000,2623,1676.633243871410000,973,LOS ANGELES USD,LOS ANGELES USD,29.000000000000000,0.000000000000000
MLS Listing,,Multi-Family (2-4 Unit),3846 W 58th Pl,Los Angeles,CA,90043,1135000,5.00000000000,3.00000000000,Park Hills Heights,2002.00000000000,5401.00000000000,1923.00000000000,81,567.00000000000,,Active,https://www.redfin.com/CA/Los-Angeles/3846-W-58th-Pl-90043/home/6410371,TheMLS,23-335753,N,Y,33.98783730000,-118.34153680000,1492,4122.498643635090000,1194,LOS ANGELES USD,LOS ANGELES USD,8.000000000000000,0.000000000000000
MLS Listing,,Multi-Family (2-4 Unit),11233 Victory Blvd,North Hollywood,CA,91606,1125000,3.00000000000,3.00000000000,NHO - North Hollywood,1859.00000000000,5449.00000000000,1950.00000000000,81,605.00000000000,,Active,https://www.redfin.com/CA/North-Hollywood/11233-Victory-Blvd-91606/home/5134005,CRMLS,PW23218412,N,Y,34.18694810000,-118.37598330000,1356,6684.790278422390000,2483,LOS ANGELES USD,LOS ANGELES USD,19.000000000000000,2.000000000000000
MLS Listing,,Single Family Residential,13465 Azores Ave,Sylmar,CA,91342,1088000,3.00000000000,2.50000000000,SYL - Sylmar,1773.00000000000,9307.00000000000,1999.00000000000,81,614.00000000000,,Active,https://www.redfin.com/CA/Sylmar/13465-Azores-Ave-91342/home/8093274,CRMLS,GD23218427,N,Y,34.31665400000,-118.43221450000,4685,5560.441297817600000,20881,LOS ANGELES USD,LOS ANGELES USD,13.000000000000000,0.000000000000000
MLS Listing,,Condo/Co-op,621 N Orlando Ave #7,West Hollywood,CA,90048,1100000,2.00000000000,3.00000000000,West Hollywood Vicinity,1538.00000000000,12502.00000000000,1975.00000000000,81,715.00000000000,370.0,Active,https://www.redfin.com/CA/West-Hollywood/621-N-Orlando-Ave-90048/unit-7/home/7104865,TheMLS,23-334731,N,Y,34.08260530000,-118.37347300000,5037,1202.457313046980000,4647,LOS ANGELES USD,LOS ANGELES USD,27.000000000000000,10.000000000000000
MLS Listing,,Condo/Co-op,10490 Wilshire Blvd #1502,Los Angeles,CA,90024,1199000,2.00000000000,2.50000000000,Westwood - Century City,1682.00000000000,84778.00000000000,1989.00000000000,83,713.00000000000,2750.0,Active,https://www.redfin.com/CA/Los-Angeles/10490-Wilshire-Blvd-90024/unit-1502/home/6806352,TheMLS,23-332833,N,Y,34.06426860000,-118.43139170000,3264,1686.613882240930000,3765,LOS ANGELES USD,LOS ANGELES USD,12.000000000000000,0.000000000000000
MLS Listing,,Condo/Co-op,1100 Wilshire Blvd #2902,Los Angeles,CA,90017,1074000,2.00000000000,2.00000000000,Downtown L.A.,1765.00000000000,27106.00000000000,1986.00000000000,88,608.00000000000,1376.0,Active,https://www.redfin.com/CA/Los-Angeles/1100-Wilshire-Blvd-90017/unit-2902/home/17236364,TheMLS,23-334301,N,Y,34.05215260000,-118.26385420000,2151,338.056727099048000,735,LOS ANGELES USD,LOS ANGELES USD,67.000000000000000,83.000000000000000
MLS Listing,,Multi-Family (2-4 Unit),10004 San Fernando Rd,Pacoima,CA,91331,1100000,6.00000000000,3.00000000000,PAC - Pacoima,2270.00000000000,9155.00000000000,1933.00000000000,89,485.00000000000,,Active,https://www.redfin.com/CA/Pacoima/10004-San-Fernando-Rd-91331/home/5489424,CRMLS,SR23215257,N,Y,34.25256140000,-118.40672510000,1253,2040.561356605580000,11794,LOS ANGELES USD,LOS ANGELES USD,14.000000000000000,0.000000000000000
MLS Listing,,Multi-Family (2-4 Unit),2928 Compton Ave,Los Angeles,CA,90011,1100000,6.00000000000,0.00000000000,C37 - Metropolitan South,2463.00000000000,4809.00000000000,1902.00000000000,91,447.00000000000,,Active,https://www.redfin.com/CA/Los-Angeles/2928-Compton-Ave-90011/home/6927555,CRMLS,AR23213207,N,Y,34.01286950000,-118.24818180000,1109,3464.017044747960000,1072,LOS ANGELES USD,LOS ANGELES USD,23.000000000000000,0.000000000000000
MLS Listing,,Condo/Co-op,1100 S Hope St #901,Los Angeles,CA,90015,1150000,2.00000000000,3.00000000000,Downtown L.A.,1628.00000000000,41205.00000000000,2007.00000000000,92,706.00000000000,918.0,Active,https://www.redfin.com/CA/Los-Angeles/1100-S-Hope-St-90015/unit-901/home/17139900,TheMLS,23-316919,N,Y,34.04184310000,-118.26321150000,2029,664.551390256203000,356,LOS ANGELES USD,LOS ANGELES USD,96.000000000000000,90.000000000000000
MLS Listing,,Single Family Residential,23830 Vanowen St,West Hills,CA,91307,1089000,4.00000000000,3.00000000000,WEH - West Hills,1991.00000000000,7147.00000000000,1959.00000000000,94,547.00000000000,,Active,https://www.redfin.com/CA/West-Hills/23830-Vanowen-St-91307/home/3172217,CRMLS,SR23212780,N,Y,34.19323030000,-118.64569000000,2032,2291.716209448050000,29351,LOS ANGELES USD,LOS ANGELES USD,12.000000000000000,0.000000000000000
MLS Listing,,Townhouse,944 N Stanley Ave #5,West Hollywood,CA,90046,1199000,3.00000000000,4.00000000000,West Hollywood Vicinity,1555.00000000000,6462.00000000000,2014.00000000000,94,771.00000000000,479.0,Active,https://www.redfin.com/CA/West-Hollywood/944-N-Stanley-Ave-90046/unit-5/home/110124201,TheMLS,23-332019,N,Y,34.08848520000,-118.35614810000,4457,3224.141515360320000,2630,LOS ANGELES USD,LOS ANGELES USD,28.000000000000000,21.000000000000000
MLS Listing,,Single Family Residential,18808 Nau Ave,Porter Ranch,CA,91326,1150000,3.00000000000,2.00000000000,PORA - Porter Ranch,1534.00000000000,8033.00000000000,1972.00000000000,94,750.00000000000,,Active,https://www.redfin.com/CA/Porter-Ranch/18808-Nau-Ave-91326/home/6095156,CRMLS,BB23212072,N,Y,34.27955900000,-118.54284970000,1573,8049.327766565020000,23773,LOS ANGELES USD,LOS ANGELES USD,0.000000000000000,0.000000000000000
MLS Listing,,Condo/Co-op,15515 Sunset Blvd #307,Pacific Palisades,CA,90272,1095000,2.00000000000,2.00000000000,Pacific Palisades,1181.00000000000,83040.00000000000,1975.00000000000,94,927.00000000000,810.0,Active,https://www.redfin.com/CA/Pacific-Palisades/15515-W-Sunset-Blvd-90272/unit-307/home/6845755,TheMLS,23-332646,N,Y,34.04911260000,-118.52822390000,1524,5480.732545500820000,6249,LOS ANGELES USD,LOS ANGELES USD,13.000000000000000,7.000000000000000
MLS Listing,,Multi-Family (2-4 Unit),8141 Zamora Ave,Los Angeles,CA,90001,1150000,18.00000000000,12.00000000000,C34 - Los Angeles Southwest,3.00000000000,660.00000000000,1947.00000000000,95,383333.00000000000,,Active,https://www.redfin.com/CA/Los-Angeles/8141-Zamora-Ave-90001/home/188584718,CRMLS,DW23206453,N,Y,33.96467710000,-118.25136340000,2341,4515.220922965760000,1134,LOS ANGELES USD,LOS ANGELES USD,25.000000000000000,3.000000000000000
MLS Listing,,Multi-Family (2-4 Unit),4006 W 21st St,Los Angeles,CA,90018,1100000,4.00000000000,2.00000000000,Mid Los Angeles,2900.00000000000,6100.00000000000,1923.00000000000,96,379.00000000000,,Active,https://www.redfin.com/CA/Los-Angeles/4006-W-21st-St-90018/home/6898655,TheMLS,23-328054,N,Y,34.03724510000,-118.32829520000,1037,2133.821476384840000,2116,LOS ANGELES USD,LOS ANGELES USD,28.000000000000000,5.000000000000000
MLS Listing,,Condo/Co-op,4240 Laurel Canyon Blvd #307,Studio City,CA,91604,1195000,3.00000000000,3.00000000000,Studio City,1970.00000000000,24554.00000000000,2017.00000000000,96,607.00000000000,714.0,Active,https://www.redfin.com/CA/Studio-City/4240-Laurel-Canyon-Blvd-91604/unit-307/home/143752530,TheMLS,23-329983,N,Y,34.14727860000,-118.39613700000,2525,6189.894094144690000,3575,LOS ANGELES USD,LOS ANGELES USD,22.000000000000000,15.000000000000000
MLS Listing,,Condo/Co-op,2170 Century Park #602,Los Angeles,CA,90067,1075000,2.00000000000,2.00000000000,Westwood - Century City,1070.00000000000,223100.00000000000,1966.00000000000,99,1005.00000000000,1323.0,Active,https://www.redfin.com/CA/Los-Angeles/2170-Century-Park-E-90067/unit-602/home/6808390,TheMLS,23-327141,N,Y,34.05780400000,-118.41042280000,4158,4101.692980038780000,3230,LOS ANGELES USD,LOS ANGELES USD,11.000000000000000,25.000000000000000
MLS Listing,,Multi-Family (2-4 Unit),3055 Future St,Los Angeles,CA,90065,1199000,1.00000000000,3.00000000000,Mt Washington,1419.00000000000,2448.00000000000,1926.00000000000,99,845.00000000000,,Active,https://www.redfin.com/CA/Los-Angeles/3055-Future-St-90065/home/7072097,TheMLS,23-331145,N,Y,34.10059300000,-118.22899650000,2550,3978.119372103580000,2500,LOS ANGELES USD,LOS ANGELES USD,17.000000000000000,0.000000000000000
MLS Listing,,Multi-Family (2-4 Unit),3721 Exposition Blvd,Los Angeles,CA,90016,1095000,4.00000000000,3.00000000000,699 - Not Defined,2106.00000000000,5623.00000000000,1947.00000000000,99,520.00000000000,,Active,https://www.redfin.com/CA/Los-Angeles/3721-Exposition-Blvd-90016/home/6888950,CRMLS,CV23209799,N,Y,34.02325480000,-118.33717720000,2507,3513.876991842300000,253,LOS ANGELES USD,LOS ANGELES USD,16.000000000000000,3.000000000000000
MLS Listing,,Condo/Co-op,1135 Rexford Dr #102,Los Angeles,CA,90035,1070000,3.00000000000,2.00000000000,C09 - Beverlywood Vicinity,1510.00000000000,17116.00000000000,2005.00000000000,101,709.00000000000,573.0,Active,https://www.redfin.com/CA/Los-Angeles/1135-Rexford-Dr-90035/unit-102/home/8151998,CRMLS,SR23208707,N,Y,34.05588940000,-118.39419730000,2455,3099.883617110440000,3740,LOS ANGELES USD,LOS ANGELES USD,15.000000000000000,12.000000000000000
MLS Listing,,Multi-Family (2-4 Unit),1256 W 22nd St,Los Angeles,CA,90007,1080000,4.00000000000,4.00000000000,Mid Los Angeles,2436.00000000000,5859.00000000000,1901.00000000000,101,443.00000000000,,Active,https://www.redfin.com/CA/Los-Angeles/1256-W-22nd-St-90007/home/6896308,TheMLS,23-329639,N,Y,34.03581080000,-118.28551810000,1314,1711.076675849470000,1602,LOS ANGELES USD,LOS ANGELES USD,41.000000000000000,6.000000000000000
MLS Listing,,Vacant Land,1629 E 92nd St,Los Angeles,CA,90002,1180000,0.00000000000,0.00000000000,Metropolitan South,0.00000000000,7282.00000000000,0.00000000000,102,0.00000000000,,Active,https://www.redfin.com/CA/Los-Angeles/1629-E-92nd-St-90002/home/7299133,TheMLS,23-329851,N,Y,33.95347730000,-118.24496580000,1998,4025.659248341860000,846,LOS ANGELES USD,LOS ANGELES USD,16.000000000000000,0.000000000000000
MLS Listing,,Single Family Residential,15814 Septo St,North Hills,CA,91343,1199000,4.00000000000,3.00000000000,NOH - North Hills,1800.00000000000,7091.00000000000,1956.00000000000,103,666.00000000000,,Active,https://www.redfin.com/CA/North-Hills/15814-Septo-St-91343/home/5713718,CRMLS,CV23207453,N,Y,34.25079520000,-118.47688440000,2707,3384.613809021220000,15710,LOS ANGELES USD,LOS ANGELES USD,8.000000000000000,1.000000000000000
MLS Listing,,Multi-Family (2-4 Unit),2733 Council St,Los Angeles,CA,90026,1175000,5.00000000000,4.00000000000,Silver Lake - Echo Park,2486.00000000000,4801.00000000000,1960.00000000000,103,473.00000000000,,Active,https://www.redfin.com/CA/Los-Angeles/2733-Council-St-90026/home/6935777,TheMLS,23-325211,N,Y,34.07200260000,-118.27771740000,871,305.872118966225000,1669,LOS ANGELES USD,LOS ANGELES USD,37.000000000000000,4.000000000000000
MLS Listing,,Multi-Family (2-4 Unit),12140 Hart St,North Hollywood,CA,91605,1199000,2.00000000000,3.00000000000,NHO - North Hollywood,0.00000000000,6996.00000000000,2023.00000000000,104,0.00000000000,,Active,https://www.redfin.com/CA/North-Hollywood/12140-Hart-St-91605/home/5047745,CRMLS,P1-15661,N,Y,34.19732500000,-118.39796400000,3134,4572.024581201370000,4537,LOS ANGELES USD,LOS ANGELES USD,22.000000000000000,0.000000000000000
MLS Listing,,Condo/Co-op,2112 Century Park Ln #215,Los Angeles,CA,90067,1185000,2.00000000000,2.00000000000,Westwood - Century City,1340.00000000000,589458.00000000000,1985.00000000000,104,884.00000000000,1193.0,Active,https://www.redfin.com/CA/Los-Angeles/2112-Century-Park-Ln-90067/unit-215/home/6809695,TheMLS,23-327767,N,Y,34.05675680000,-118.41180860000,4246,4055.625670208290000,3032,LOS ANGELES USD,LOS ANGELES USD,11.000000000000000,41.000000000000000
MLS Listing,,Townhouse,1809 Overland Ave #5,Los Angeles,CA,90025,1075000,2.00000000000,2.50000000000,Westwood - Century City,1569.00000000000,5597.00000000000,2001.00000000000,106,685.00000000000,500.0,Active,https://www.redfin.com/CA/Los-Angeles/1809-Overland-Ave-90025/unit-5/home/8121475,TheMLS,23-328925,N,Y,34.05073010000,-118.43262520000,2024,2231.038105313950000,2066,LOS ANGELES USD,LOS ANGELES USD,12.000000000000000,44.000000000000000
MLS Listing,,Single Family Residential,3818 Riley Ln,Los Angeles,CA,90065,1174000,3.00000000000,2.50000000000,Glassell Park,1680.00000000000,1426.00000000000,0.00000000000,106,699.00000000000,173.0,Active,https://www.redfin.com/CA/Los-Angeles/3818-Riley-LN-90065/home/188440263,TheMLS,23-328878,N,Y,34.11987400000,-118.23254400000,1126,2982.256157220380000,4089,LOS ANGELES USD,LOS ANGELES USD,15.000000000000000,4.000000000000000
MLS Listing,,Single Family Residential,3823 Riley Ln,Los Angeles,CA,90065,1134000,2.00000000000,2.50000000000,Glassell Park,1642.00000000000,1080.00000000000,0.00000000000,106,691.00000000000,173.0,Active,https://www.redfin.com/CA/Los-Angeles/3823-Riley-LN-90065/home/188440155,TheMLS,23-328857,N,Y,34.11976800000,-118.23310600000,1064,2929.596030988740000,4124,LOS ANGELES USD,LOS ANGELES USD,14.000000000000000,4.000000000000000
MLS Listing,,Multi-Family (2-4 Unit),820-8201/2 E 111th Dr,Los Angeles,CA,90059,1140000,8.00000000000,6.00000000000,WATT - Watts,3282.00000000000,4344.00000000000,2021.00000000000,109,347.00000000000,,Active,https://www.redfin.com/CA/Los-Angeles/820-E-111th-Dr-90059/home/7315842,CRMLS,SB23203453,N,Y,33.93361300000,-118.25952960000,1272,2303.634493721070000,1039,LOS ANGELES USD,LOS ANGELES USD,24.000000000000000,3.000000000000000
MLS Listing,,Multi-Family (2-4 Unit),3256 Future St,Los Angeles,CA,90065,1125000,5.00000000000,2.00000000000,623 - Glassel Park,1495.00000000000,5946.00000000000,1923.00000000000,111,753.00000000000,,Active,https://www.redfin.com/CA/Los-Angeles/3256-Future-St-90065/home/7075226,CRMLS,WS23196274,N,Y,34.10360330000,-118.22900470000,2297,4323.692231891570000,2584,LOS ANGELES USD,LOS ANGELES USD,13.000000000000000,0.000000000000000
MLS Listing,,Multi-Family (5+ Unit),1232 S Kenmore Ave,Los Angeles,CA,90006,1090900,8.00000000000,5.00000000000,KREA - Koreatown,3828.00000000000,5908.00000000000,1913.00000000000,114,285.00000000000,,Active,https://www.redfin.com/CA/Los-Angeles/1232-S-Kenmore-Ave-90006/home/6909592,CRMLS,OC23200830,N,Y,34.04806750000,-118.29671450000,1793,2195.781037806930000,1913,LOS ANGELES USD,LOS ANGELES USD,48.000000000000000,14.000000000000000
MLS Listing,,Condo/Co-op,1201 Larrabee St #305,West Hollywood,CA,90069,1199000,2.00000000000,3.00000000000,C03 - Sunset Strip - Hollywood Hills West,1675.00000000000,20199.00000000000,1982.00000000000,114,716.00000000000,612.0,Active,https://www.redfin.com/CA/West-Hollywood/1201-Larrabee-St-90069/unit-305/home/7121521,CRMLS,SR23196970,N,Y,34.09225890000,-118.38478200000,5431,2195.766572459650000,5295,LOS ANGELES USD,LOS ANGELES USD,30.000000000000000,0.000000000000000
MLS Listing,,Multi-Family (2-4 Unit),1624 E 109th St,Los Angeles,CA,90059,1150000,11.00000000000,6.00000000000,699 - Not Defined,2949.00000000000,15217.00000000000,1936.00000000000,121,390.00000000000,,Active,https://www.redfin.com/CA/Los-Angeles/1624-E-109th-St-90059/home/7314501,CRMLS,DW23196239,N,Y,33.93661560000,-118.24540360000,355,1779.778331115850000,792,LOS ANGELES USD,LOS ANGELES USD,18.000000000000000,0.000000000000000
MLS Listing,,Multi-Family (2-4 Unit),2756 W 15th St,Los Angeles,CA,90006,1100000,5.00000000000,3.00000000000,C16 - Mid Los Angeles,2295.00000000000,6500.00000000000,1922.00000000000,121,479.00000000000,,Active,https://www.redfin.com/CA/Los-Angeles/2756-W-15th-St-90006/home/6908030,CRMLS,SR23195840,N,Y,34.04524280000,-118.30215780000,1702,1534.525947134140000,2219,LOS ANGELES USD,LOS ANGELES USD,39.000000000000000,20.000000000000000
MLS Listing,,Condo/Co-op,900 W Olympic Blvd Unit 30C,Los Angeles,CA,90015,1138000,1.00000000000,2.00000000000,C42 - Downtown L.A.,1270.00000000000,399281.00000000000,2010.00000000000,122,896.00000000000,2529.0,Active,https://www.redfin.com/CA/Los-Angeles/900-W-Olympic-Blvd-90015/unit-30C/home/40371602,CRMLS,PV23195588,N,Y,34.04516110000,-118.26667120000,1603,1052.473470874680000,597,LOS ANGELES USD,LOS ANGELES USD,60.000000000000000,64.000000000000000
MLS Listing,,Single Family Residential,1116 Irolo St,Los Angeles,CA,90006,1149000,3.00000000000,2.00000000000,Mid-Wilshire,1718.00000000000,5908.00000000000,1896.00000000000,122,669.00000000000,,Active,https://www.redfin.com/CA/Los-Angeles/1116-Irolo-St-90006/home/6909360,TheMLS,23-323541,N,Y,34.05038680000,-118.30082790000,1550,1819.263994746180000,1528,LOS ANGELES USD,LOS ANGELES USD,41.000000000000000,15.000000000000000
MLS Listing,,Vacant Land,2861 Durand Dr,Los Angeles,CA,90068,1150000,0.00000000000,0.00000000000,C30 - Hollywood Hills East,0.00000000000,23140.00000000000,0.00000000000,123,0.00000000000,,Active,https://www.redfin.com/CA/Los-Angeles/2861-Durand-Dr-90068/home/184706423,CRMLS,SR23194903,N,Y,34.12037920000,-118.32467860000,889,3218.285576281750000,2521,LOS ANGELES USD,LOS ANGELES USD,0.000000000000000,0.000000000000000
MLS Listing,,Single Family Residential,4736 Grey Dr,Los Angeles,CA,90032,1075000,4.00000000000,3.00000000000,621 - El Sereno,1678.00000000000,6509.00000000000,1966.00000000000,123,641.00000000000,,Active,https://www.redfin.com/CA/Los-Angeles/4736-Grey-Dr-90032/home/6949233,CRMLS,PF23194665,N,Y,34.08297860000,-118.18323340000,2031,3474.412072589900000,3322,LOS ANGELES USD,LOS ANGELES USD,22.000000000000000,0.000000000000000
MLS Listing,,Multi-Family (2-4 Unit),519 N Alexandria Ave,Los Angeles,CA,90004,1199000,5.00000000000,3.00000000000,C17 - Mid-Wilshire,3464.00000000000,7605.00000000000,1922.00000000000,123,346.00000000000,,Active,https://www.redfin.com/CA/Los-Angeles/519-N-Alexandria-Ave-90004/home/7098180,CRMLS,RS23181865,N,Y,34.07965700000,-118.29842120000,1981,2142.817828564250000,859,LOS ANGELES USD,LOS ANGELES USD,39.000000000000000,15.000000000000000
MLS Listing,,Multi-Family (5+ Unit),434 E Adams Blvd,Los Angeles,CA,90011,1099000,10.00000000000,6.00000000000,Downtown L.A.,5608.00000000000,7858.00000000000,1902.00000000000,124,196.00000000000,,Active,https://www.redfin.com/CA/Los-Angeles/434-E-Adams-Blvd-90011/home/6930553,TheMLS,23-319695,N,Y,34.02274850000,-118.26442470000,1517,1221.635014640120000,1132,LOS ANGELES USD,LOS ANGELES USD,45.000000000000000,1.000000000000000
